sampleID	g_Methanobrevibacter	g_Methanosphaera	g_Actinomyces	g_Bifidobacterium	g_Corynebacterium	g_Atopobium	g_Coriobacteriaceae UCG-002	g_Olsenella	f_Atopobiaceae	g_Collinsella	g_Enterorhabdus	g_Paraeggerthella	g_Parvibacter	f_Eggerthellaceae;g_uncultured	f_Eggerthellaceae	p_Actinobacteria	g_Bacteroides	g_Odoribacter	g_Muribaculum	f_Muribaculaceae;g_mouse gut metagenome	f_Muribaculaceae;g_uncultured Bacteroidales bacterium	f_Muribaculaceae;g_uncultured bacterium	f_Muribaculaceae	g_Porphyromonas	g_Alloprevotella	g_Prevotella 7	g_Prevotellaceae UCG-001	f_Prevotellaceae	g_Alistipes	g_Rikenellaceae RC9 gut group	f_Rikenellaceae;g_SP3-e08	f_Rikenellaceae	g_Parabacteroides	f_Tannerellaceae	o_Bacteroidales;f_uncultured;g_uncultured bacterium	o_Bacteroidales	c_Bacteroidia	o_Gastranaerophilales;f_uncultured bacterium;g_uncultured bacterium	o_Gastranaerophilales	g_Mucispirillum	g_Bacillus	g_Staphylococcus	g_Enterococcus	g_Lactobacillus	g_Streptococcus	o_Lactobacillales	c_Bacilli	g_Christensenellaceae R-7 group	f_Christensenellaceae;g_uncultured bacterium	g_Clostridium sensu stricto 1	f_Clostridiaceae 1	f_Clostridiales vadinBB60 group;g_uncultured Clostridia bacterium	f_Clostridiales vadinBB60 group;g_uncultured bacterium	f_Clostridiales vadinBB60 group	g_Defluviitaleaceae UCG-011	g_Anaerofustis	g_Anaerovorax	o_Clostridiales;f_Family XIII;g_Family XIII AD3011 group	o_Clostridiales;f_Family XIII;g_Family XIII UCG-001	g_[Eubacterium] brachy group	g_[Eubacterium] nodatum group	f_Family XIII	f_Lachnospiraceae;g_A2	f_Lachnospiraceae;g_ASF356	g_Acetatifactor	g_Blautia	g_Cellulosilyticum	g_Coprococcus 3	f_Lachnospiraceae;g_GCA-900066575	g_Lachnoclostridium	g_Lachnospiraceae FCS020 group	g_Lachnospiraceae NC2004 group	g_Lachnospiraceae NK4A136 group	g_Lachnospiraceae UCG-001	g_Lachnospiraceae UCG-004	g_Lachnospiraceae UCG-006	g_Lachnospiraceae UCG-010	g_Marvinbryantia	g_Roseburia	g_Tyzzerella	g_Tyzzerella 3	g_[Eubacterium] oxidoreducens group	g_[Eubacterium] xylanophilum group	g_[Ruminococcus] gauvreauii group	f_Lachnospiraceae;g_uncultured	f_Lachnospiraceae;g_uncultured bacterium	f_Lachnospiraceae	g_Peptococcus	f_Peptococcaceae;g_uncultured	f_Peptococcaceae	g_Romboutsia	f_Peptostreptococcaceae;g_uncultured	f_Peptostreptococcaceae	g_Anaerotruncus	g_Angelakisella	g_Butyricicoccus	g_Candidatus Soleaferrea	g_Faecalibacterium	f_Ruminococcaceae;g_GCA-900066225	g_Harryflintia	g_Hydrogenoanaerobacterium	g_Intestinimonas	g_Negativibacillus	g_Oscillibacter	g_Ruminiclostridium	g_Ruminiclostridium 1	g_Ruminiclostridium 5	g_Ruminiclostridium 6	g_Ruminiclostridium 9	g_Ruminococcaceae NK4A214 group	g_Ruminococcaceae UCG-002	g_Ruminococcaceae UCG-003	g_Ruminococcaceae UCG-004	g_Ruminococcaceae UCG-005	g_Ruminococcaceae UCG-009	g_Ruminococcaceae UCG-010	g_Ruminococcaceae UCG-013	g_Ruminococcaceae UCG-014	g_Ruminococcus 1	g_Subdoligranulum	f_Ruminococcaceae;g_UBA1819	g_[Eubacterium] coprostanoligenes group	f_Ruminococcaceae;g_uncultured	f_Ruminococcaceae	o_Clostridiales	g_Candidatus Stoquefichus	g_Catenibacterium	g_Dubosiella	g_Erysipelatoclostridium	g_Erysipelotrichaceae UCG-004	g_Faecalibaculum	g_Turicibacter	f_Erysipelotrichaceae;g_uncultured	f_Erysipelotrichaceae;g_uncultured bacterium	f_Erysipelotrichaceae	p_Firmicutes	g_Fusobacterium	g_Leptotrichia	g_Candidatus Saccharimonas	g_Bradyrhizobium	g_Amaricoccus	g_Azospirillum sp. 47_25	o_Rhodospirillales;f_uncultured;g_uncultured bacterium	o_Rhodospirillales;f_uncultured;g_unidentified rumen bacterium RF32	o_Rhodospirillales;f_uncultured	g_Bilophila	g_Desulfovibrio	f_Desulfovibrionaceae;g_uncultured	f_Desulfovibrionaceae	c_Deltaproteobacteria	g_Parasutterella	g_Neisseria	g_Escherichia-Shigella	f_Enterobacteriaceae	g_Haemophilus	p_Proteobacteria	g_Anaeroplasma	o_Mollicutes RF39;f_metagenome;g_metagenome	o_Mollicutes RF39;f_uncultured Lachnospiraceae bacterium;g_uncultured Lachnospiraceae bacterium	o_Mollicutes RF39;f_uncultured bacterium;g_uncultured bacterium	o_Mollicutes RF39;f_unidentified;g_unidentified	o_Mollicutes RF39	g_Akkermansia	k_Bacteria	k_Eukaryota	Unassigned
357-2-150min	0	0	0	0	0	0	0	0	6	0	11	0	1	1	0	0	60	46	11	0	58	385	141	0	4	0	44	0	115	60	0	0	0	0	0	0	0	10	0	1	0	0	0	405	0	0	0	0	0	0	0	0	12	0	3	0	1	3	0	0	3	0	0	2	1	0	0	0	14	10	0	0	94	1	0	1	0	29	8	0	2	0	0	0	5	0	113	0	1	0	0	0	0	5	2	2	1	0	1	0	0	5	0	8	19	0	13	11	2	1	0	0	1	1	0	2	0	177	4	0	0	4	0	23	1	2	0	0	0	0	2	0	4	0	0	0	0	0	2	0	0	2	0	0	0	1	5	16	0	0	13	0	0	0	0	0	13	0	0	18	0	4	0	0	0	0
357-2-30min	0	0	0	0	0	0	0	0	5	0	15	0	0	2	0	0	62	33	13	0	105	412	138	0	4	0	52	0	82	49	0	0	1	0	0	0	0	6	0	1	0	0	0	423	0	0	0	0	1	2	0	0	14	0	5	0	0	7	0	0	2	0	1	1	2	0	0	0	5	2	2	0	92	5	0	0	0	27	3	0	2	0	0	0	2	0	83	0	0	0	0	0	0	10	1	4	0	0	0	0	0	3	0	3	7	0	4	3	5	0	0	0	0	0	0	2	0	212	7	0	0	2	0	11	0	3	0	0	1	0	26	0	3	0	1	0	0	0	2	0	0	10	0	1	0	0	1	0	0	0	11	0	0	0	0	0	19	0	1	10	0	3	0	0	0	0
357-2-90min	0	0	0	0	0	0	0	0	4	0	13	0	0	3	0	0	48	42	19	0	91	458	140	0	5	0	63	0	99	43	0	0	0	0	0	0	0	8	0	0	0	0	0	468	3	0	0	0	0	0	0	0	10	0	1	0	0	3	0	0	1	0	1	1	1	0	0	0	3	4	0	0	76	3	0	2	0	20	5	0	0	0	0	0	1	0	71	0	2	0	0	0	0	2	0	3	0	0	0	0	0	2	0	0	8	0	2	2	1	3	0	0	0	0	0	4	0	206	7	0	0	1	0	11	0	1	0	0	0	0	9	0	4	0	0	0	0	0	3	0	0	2	0	0	0	0	1	7	0	0	6	0	0	0	0	0	9	0	0	18	1	2	0	0	0	0
363-2-150min	0	0	0	0	0	0	0	0	10	0	7	0	0	0	0	0	58	24	33	0	67	366	138	0	20	0	62	0	161	17	0	0	0	0	0	0	0	25	1	0	0	0	0	366	2	0	0	0	0	47	0	0	12	1	1	0	0	2	0	0	1	0	2	3	0	1	0	0	2	0	0	0	103	11	0	8	0	22	4	0	6	0	1	0	2	0	116	0	0	0	0	0	0	3	2	6	0	0	0	0	0	0	0	7	18	0	10	23	2	1	0	0	1	3	2	2	0	66	26	0	1	0	1	11	0	0	0	0	0	0	79	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	10	0	0	9	0	0	0	0	0	11	0	0	22	0	3	0	0	0	0
363-2-30min	0	0	0	0	0	0	0	0	29	0	7	0	0	0	0	0	50	14	43	0	116	368	182	0	16	0	26	0	89	6	0	0	1	0	0	0	0	28	8	0	0	0	0	385	2	0	0	0	0	109	0	0	22	1	1	0	0	4	0	0	4	0	3	3	0	0	0	0	0	0	1	0	31	22	0	1	0	22	3	0	1	0	0	0	0	0	66	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	4	8	0	5	11	2	0	0	0	0	0	2	3	0	97	12	0	0	0	0	6	0	0	0	0	0	0	143	1	1	0	1	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	19	0	0	0	0	0	10	0	0	20	0	3	0	0	0	0
363-2-90min	0	0	0	0	0	0	0	0	20	0	11	0	0	0	0	0	46	22	34	0	69	342	123	0	33	0	60	0	125	16	0	0	2	0	0	0	0	55	7	0	0	0	0	371	0	0	0	0	0	57	0	0	18	0	1	0	0	3	0	0	5	0	6	2	0	0	0	0	0	0	0	0	66	17	0	1	0	12	5	0	3	0	0	0	4	0	129	0	0	0	0	0	0	3	0	6	0	0	0	0	0	1	0	1	17	0	6	7	0	0	0	2	0	2	1	3	2	82	32	0	2	0	0	16	0	1	0	0	0	0	117	0	1	0	0	0	0	0	9	0	0	5	0	0	0	0	0	10	0	0	11	0	0	0	0	0	9	0	0	15	0	1	0	0	0	0
368-2-120min	0	0	0	0	0	0	0	0	14	0	2	0	0	0	0	0	53	53	41	0	50	337	91	0	11	0	51	0	138	32	0	0	5	0	0	0	0	4	8	1	0	0	0	271	0	0	0	4	0	101	0	0	1	0	1	0	1	1	0	0	3	1	1	2	0	0	0	0	2	10	0	0	63	29	0	4	0	15	11	0	0	0	1	0	5	0	106	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	4	0	10	11	9	0	0	0	0	0	4	3	0	81	37	0	1	0	0	18	0	0	0	0	0	0	127	157	0	0	0	0	0	0	2	0	0	1	0	0	0	0	3	0	0	0	8	0	0	0	0	0	5	0	0	13	0	1	0	0	0	0
368-2-30min	0	0	0	0	0	0	0	0	13	0	15	0	0	0	0	0	29	17	59	0	67	427	122	0	8	0	51	0	32	23	0	0	2	0	0	0	0	1	2	1	0	0	0	329	3	0	0	0	0	25	0	0	1	0	4	0	1	5	0	0	2	0	4	4	0	0	0	0	1	11	0	0	53	9	0	5	0	8	9	0	0	0	5	0	2	0	46	0	2	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	8	0	8	4	6	0	0	0	0	2	0	3	1	163	15	0	1	0	1	5	0	1	0	0	0	0	301	79	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0
368-2-90min	0	0	0	0	0	0	0	0	11	0	19	0	0	0	0	0	45	23	36	0	61	403	100	0	13	0	53	0	83	23	0	0	2	0	0	0	0	1	6	2	0	0	0	255	0	0	0	0	1	89	0	0	6	0	1	0	1	3	0	0	0	0	0	3	0	0	0	0	2	5	1	0	65	15	0	5	0	7	13	1	0	0	3	0	3	0	96	0	2	0	0	0	0	0	0	9	0	0	0	1	0	0	0	3	9	0	13	19	11	0	0	0	0	5	1	2	0	114	16	0	1	0	1	10	0	0	0	0	0	0	149	139	1	0	0	0	0	0	2	0	0	3	0	0	0	3	13	1	0	0	17	0	0	0	0	0	11	0	0	14	0	1	0	0	0	0
424-2-120min	0	0	0	0	0	0	0	0	14	0	21	0	0	0	0	0	65	64	26	0	89	363	118	0	0	0	1	0	190	30	0	0	0	0	0	0	0	0	0	6	0	0	0	255	2	0	0	0	0	0	0	0	12	0	0	0	1	0	0	1	2	0	6	11	0	2	0	0	4	7	1	0	86	16	0	0	0	38	7	1	7	0	14	0	7	0	322	0	6	0	0	0	0	6	0	13	0	0	1	0	0	0	0	15	10	0	5	3	0	2	0	0	0	0	3	3	4	39	5	0	14	9	0	18	0	0	0	0	0	0	3	38	1	2	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	8	0	0	0	0	0	11	0	0	6	0	3	0	0	0	0
424-2-30min	0	0	0	0	0	0	0	0	24	0	24	0	1	1	0	0	58	22	25	0	101	546	115	0	0	0	2	0	130	26	0	0	0	0	0	0	0	0	0	0	0	0	0	598	2	0	0	4	0	0	0	0	5	0	1	0	0	0	0	0	5	0	3	2	0	0	0	0	0	4	0	0	14	2	0	2	0	17	3	0	1	0	4	0	0	0	66	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	3	62	13	0	4	18	0	8	0	5	0	0	0	0	13	45	5	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	16	0	0	0	0	0	1	0	0	3	0	4	0	0	0	0
424-2-90min	0	0	0	0	0	0	0	0	20	0	36	0	0	0	0	0	45	71	27	0	68	384	79	0	0	0	2	0	201	33	0	0	0	0	0	0	0	0	0	1	0	0	0	309	3	0	0	2	0	0	0	0	12	0	1	0	0	5	0	1	2	0	6	5	0	0	0	0	1	17	0	0	59	9	0	0	0	41	10	3	7	0	9	0	11	0	248	1	1	0	0	0	0	11	0	3	1	0	0	0	0	3	0	8	9	0	8	2	3	1	0	0	0	1	1	10	6	64	5	0	13	14	0	22	0	2	0	0	0	0	1	34	5	3	0	0	0	0	3	0	0	0	0	0	0	1	23	5	0	0	11	0	0	0	0	0	12	0	0	7	1	4	0	0	0	0
431-2-120min	0	0	0	0	0	0	0	0	29	0	25	0	0	0	0	0	41	67	34	0	53	413	77	0	0	0	2	0	169	23	0	0	0	0	0	0	0	4	2	3	0	0	0	177	7	0	0	1	0	0	0	2	26	0	0	0	0	2	0	0	0	0	7	15	1	7	0	0	15	31	2	0	193	27	0	5	0	28	18	1	2	0	0	0	14	0	188	2	2	0	1	0	0	9	8	3	0	0	0	1	0	5	1	8	40	0	22	1	9	1	0	0	0	3	5	4	4	20	16	0	20	8	1	14	0	4	0	0	3	0	12	10	17	0	0	0	0	0	7	0	0	0	0	0	0	2	4	10	0	0	4	0	0	0	0	0	32	0	0	1	0	2	0	0	0	0
431-2-30min	0	0	0	0	0	0	0	0	67	0	26	0	1	1	0	0	38	41	34	0	41	470	92	0	0	0	2	0	150	24	0	0	0	0	0	0	0	3	4	1	0	0	0	353	3	0	0	3	0	0	0	4	31	2	3	0	0	2	0	0	1	0	1	4	0	2	0	0	3	7	0	0	115	11	0	2	0	47	12	0	3	0	0	0	8	0	63	0	2	0	0	0	0	11	3	2	1	0	0	0	0	2	2	7	16	0	11	0	3	3	0	0	0	1	3	8	3	49	37	0	16	9	2	7	1	3	0	0	2	0	34	37	10	0	0	0	0	0	9	0	0	12	0	0	0	0	2	5	0	0	19	0	0	0	0	0	16	0	1	1	0	1	0	1	0	0
431-2-90min	0	0	0	0	0	0	0	0	21	0	23	0	0	0	0	0	38	97	28	0	29	367	67	0	0	0	0	0	161	29	0	0	1	0	0	0	0	4	3	1	0	0	0	127	0	0	0	5	0	0	0	1	50	8	0	0	2	1	1	1	2	0	6	13	0	1	0	0	12	24	2	0	249	10	0	3	0	33	13	1	6	0	2	0	11	0	164	0	9	0	0	0	0	15	6	6	0	0	0	1	0	2	0	26	34	0	22	4	12	1	0	1	0	2	10	4	1	42	12	0	21	8	5	19	1	1	0	0	1	0	6	13	11	0	0	0	0	0	7	0	0	1	0	0	0	2	28	10	0	0	8	0	0	0	0	0	53	0	0	1	0	4	0	0	0	0
438-2-150min	0	0	0	0	0	0	0	0	7	2	24	0	0	3	0	0	71	28	31	0	85	555	104	0	7	0	5	0	83	16	0	0	0	0	0	0	0	1	2	1	0	0	0	493	0	0	0	3	1	112	0	1	26	0	1	0	0	0	0	0	2	0	1	3	0	0	0	0	1	2	0	0	60	0	0	2	0	11	13	0	4	0	3	0	2	0	65	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	4	2	40	13	0	0	1	2	4	0	3	0	0	0	0	4	67	3	2	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	19	0	0	0	0	0	16	0	0	2	0	0	0	0	0	0
438-2-30min	0	0	0	0	0	0	0	0	7	0	22	0	1	0	0	0	33	19	22	0	64	566	94	0	1	0	4	0	40	12	0	0	0	0	0	0	0	2	1	9	0	0	0	421	2	0	0	0	0	57	0	1	11	0	1	0	2	2	0	0	3	0	2	5	2	0	0	0	9	4	1	0	121	0	0	4	0	12	40	2	1	0	10	0	12	0	130	1	2	0	0	0	0	10	8	8	1	0	0	2	0	3	0	11	12	0	8	4	9	2	0	1	0	1	3	7	2	48	5	0	6	3	1	27	0	1	0	0	0	0	4	21	4	0	1	0	0	0	0	0	0	0	0	0	0	3	26	0	0	0	14	0	0	0	0	0	9	0	0	5	0	2	0	0	0	0
438-2-90min	0	0	0	0	0	0	0	0	13	0	34	0	1	2	0	0	54	26	31	0	79	641	117	0	5	0	6	0	64	11	0	0	1	0	0	0	0	3	1	1	0	0	0	392	0	0	0	1	1	113	0	0	15	0	0	0	0	3	0	0	3	0	2	7	1	0	0	0	2	0	0	0	52	2	0	1	0	12	15	1	3	0	3	0	2	0	57	0	0	0	0	0	0	7	0	5	0	0	0	0	0	1	0	9	9	0	4	0	2	0	0	0	0	1	3	6	3	36	18	0	5	4	0	10	0	2	0	0	0	0	8	68	4	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	20	0	0	0	0	0	15	0	0	4	0	1	0	0	0	0
439-2-150min	0	0	0	0	0	0	0	0	19	0	12	0	2	0	0	0	31	19	15	0	63	534	121	0	31	0	5	0	51	17	0	0	0	0	0	0	0	1	0	0	0	0	0	120	1	0	0	1	0	0	0	0	26	0	0	0	0	8	3	2	6	0	2	43	0	2	0	0	10	15	0	0	123	43	0	13	2	31	70	0	8	0	4	0	16	0	242	1	4	0	0	0	0	41	1	10	0	0	1	1	0	2	3	8	18	0	2	2	3	3	0	0	0	1	3	3	0	37	12	0	5	18	1	19	0	12	0	0	2	0	14	7	1	1	0	0	0	0	1	0	0	0	0	0	0	2	9	19	0	0	27	0	0	0	0	0	16	0	0	5	0	0	0	0	0	0
439-2-30min	0	0	0	0	0	0	0	0	48	0	23	0	3	1	0	0	69	20	12	0	56	461	154	0	23	0	5	0	57	20	0	0	0	0	0	0	0	8	0	1	0	0	0	368	2	0	0	4	0	0	0	0	9	0	3	0	2	8	0	0	7	0	3	2	0	1	0	0	2	3	0	0	39	14	0	1	0	56	13	0	3	0	0	0	2	0	77	0	1	0	0	0	0	23	0	5	0	0	0	0	0	2	0	2	8	0	4	0	3	1	0	0	0	0	4	3	0	107	9	0	1	22	1	11	0	25	0	0	17	0	33	74	4	0	0	0	0	0	11	0	0	3	0	0	0	0	2	7	0	0	56	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0
439-2-90min	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	40	25	23	0	25	360	81	0	32	0	96	0	213	6	0	0	4	0	0	0	0	2	2	1	0	0	0	230	0	0	0	0	0	25	0	0	10	3	0	1	2	6	0	1	4	0	3	1	0	1	0	0	34	2	2	0	163	3	0	10	0	13	3	0	2	0	7	0	10	0	150	2	5	0	0	0	0	4	1	13	3	0	0	1	0	1	2	13	18	0	18	39	9	0	0	0	2	0	1	0	1	116	4	0	1	3	2	49	0	0	0	0	0	0	17	1	14	2	0	0	0	0	1	0	0	2	0	0	0	0	2	22	0	0	10	0	0	0	0	0	33	0	0	5	0	1	0	0	0	0
440-2-120min	0	0	0	0	0	0	0	0	23	0	18	0	0	0	0	0	101	27	8	0	106	369	86	0	0	0	1	0	200	36	0	0	0	0	0	0	0	0	0	9	0	0	0	307	3	0	0	1	0	99	0	0	26	0	0	0	2	2	0	0	3	0	3	3	3	0	0	0	3	0	0	0	71	0	0	0	0	9	13	0	3	0	3	0	2	0	168	0	1	0	0	0	0	8	3	13	0	0	0	0	0	0	2	1	27	0	2	4	17	3	0	0	0	0	4	2	0	88	40	0	10	6	6	21	0	0	0	0	1	0	17	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	3	0	0	0	0	0	9	0	0	9	0	2	0	1	0	0
440-2-30min	0	0	0	0	0	0	0	0	20	0	31	0	2	0	0	0	126	8	13	0	126	417	101	0	2	0	1	0	123	40	0	0	0	0	0	0	0	2	0	0	0	0	0	458	2	0	0	0	0	25	0	0	11	0	0	0	0	2	0	0	6	0	4	3	0	0	0	0	1	0	0	0	47	0	0	2	0	23	21	0	1	0	2	0	2	0	100	0	1	0	0	0	0	5	3	6	0	0	0	0	0	0	1	4	10	0	1	3	6	0	0	0	0	0	0	1	0	140	34	0	2	9	2	9	0	0	0	0	0	0	14	0	17	0	0	0	0	0	4	0	0	0	0	0	0	0	2	3	0	0	10	0	0	0	0	0	6	0	0	8	2	2	0	0	0	0
440-2-90min	0	0	0	0	0	0	0	0	14	0	14	0	0	0	0	0	92	22	17	0	114	400	114	0	0	0	1	0	203	45	0	0	0	0	0	0	0	1	0	1	0	0	0	289	1	0	0	0	0	28	0	0	14	0	0	0	0	2	0	0	5	0	1	12	2	0	0	0	1	14	0	0	87	0	0	3	0	17	13	3	2	0	4	0	5	0	161	1	1	0	0	0	0	13	0	8	0	0	0	0	0	0	2	10	12	0	6	5	4	2	0	0	1	2	2	7	0	118	35	0	9	12	1	11	0	1	0	0	0	0	13	1	10	1	0	0	0	0	1	0	0	0	0	0	0	0	5	4	0	0	4	0	0	0	0	0	14	0	0	6	0	3	0	0	0	0
448-2-120min	0	0	0	0	0	0	0	0	2	0	19	0	0	0	0	0	81	0	15	0	96	372	66	0	2	0	16	0	204	33	0	0	0	0	0	0	0	12	0	0	0	0	0	133	0	0	0	0	0	7	0	0	15	0	1	0	0	0	0	0	6	0	25	11	0	8	0	0	18	4	7	0	121	5	0	4	0	9	26	0	5	0	0	0	5	0	261	1	12	0	0	0	0	11	0	24	3	0	0	2	0	0	1	15	44	0	16	32	13	1	0	0	2	0	3	1	1	113	19	0	6	4	2	22	1	0	0	0	2	0	2	1	6	3	0	0	0	0	4	0	0	0	0	0	0	0	10	14	0	0	1	0	0	0	0	0	26	0	1	12	0	3	0	4	0	0
448-2-30min	0	0	0	0	0	0	0	0	9	0	13	0	3	3	0	0	79	0	15	0	93	467	79	0	10	0	11	0	95	18	0	0	0	0	0	0	0	11	0	0	0	0	0	584	4	0	0	0	0	18	0	0	11	0	3	0	0	2	0	0	8	0	4	1	0	3	0	0	1	0	0	0	35	2	0	0	0	28	16	0	1	0	0	0	3	0	64	1	1	0	0	0	0	2	0	4	0	0	0	1	0	0	0	6	16	0	3	10	1	0	0	0	0	0	0	2	2	156	62	0	3	5	0	9	0	0	0	0	0	0	5	2	8	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	11	0	4	9	0	3	0	0	0	0
448-2-90min	0	0	0	0	0	0	0	0	2	0	20	0	1	0	0	0	71	0	31	0	110	468	84	0	4	0	4	0	150	15	0	0	0	0	0	0	0	9	1	1	0	0	0	259	2	0	0	0	0	3	0	1	15	0	1	0	0	3	0	0	8	0	12	6	2	6	0	0	11	9	0	0	83	4	0	5	0	23	47	1	3	0	4	0	5	0	191	0	2	0	0	0	0	8	0	5	2	0	1	0	0	0	0	2	12	0	9	27	2	0	0	0	1	1	0	3	1	150	34	0	2	3	0	21	0	2	0	0	0	0	5	3	6	1	0	0	0	0	2	0	0	0	0	0	0	0	3	5	0	0	2	0	0	0	0	0	24	0	3	7	0	3	0	0	0	0
458-2-150min	0	0	0	0	0	0	0	0	0	0	15	0	0	1	0	0	48	21	8	0	87	263	58	0	18	0	6	0	139	43	0	0	0	0	0	0	0	3	0	3	0	0	0	152	2	0	0	0	0	2	0	0	38	0	1	0	2	0	1	0	3	0	3	10	2	4	0	0	11	47	2	0	239	35	0	5	0	28	28	3	13	0	3	0	20	0	332	0	6	0	0	0	0	19	2	8	2	0	1	3	0	4	0	17	45	0	11	3	10	2	0	2	1	1	3	1	0	40	13	0	1	3	11	28	0	0	0	0	1	0	0	0	25	0	0	0	0	0	2	0	0	0	0	0	0	1	1	28	0	0	3	0	0	0	0	0	18	0	0	8	0	4	0	0	0	0
458-2-30min	0	0	0	0	0	0	0	0	6	0	19	1	0	1	0	0	118	18	25	0	172	513	132	0	49	0	14	0	113	93	0	0	0	0	0	0	0	3	0	0	0	0	0	232	3	0	0	2	0	3	0	0	17	0	0	0	1	1	0	0	5	0	1	4	0	0	0	0	2	8	0	0	63	12	0	1	0	26	7	3	1	0	1	0	9	0	85	0	1	0	0	0	0	9	0	8	0	0	1	0	0	0	0	1	16	0	5	2	6	2	0	0	0	0	0	0	1	76	20	0	0	13	4	10	0	1	0	0	0	0	1	0	24	0	1	0	0	0	4	0	0	1	0	0	0	0	1	7	0	0	22	0	0	0	0	0	14	0	1	7	0	4	0	0	0	0
458-2-60min	0	0	0	0	0	0	0	0	3	0	14	0	2	0	0	0	98	29	14	0	111	329	116	0	36	0	8	0	191	62	0	0	0	0	0	0	0	7	0	0	0	0	0	247	2	0	0	1	0	4	0	0	24	0	0	0	0	1	0	1	3	0	1	5	0	3	0	0	7	34	0	0	109	9	0	3	0	22	21	2	3	0	2	0	9	0	175	2	13	0	0	0	0	13	0	4	1	0	0	0	0	3	1	8	23	0	3	2	6	2	0	0	0	1	1	3	0	66	26	0	0	5	5	18	0	2	0	0	4	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	2	4	28	0	0	8	0	0	0	0	0	14	1	1	11	0	16	0	0	0	0
459-2-120min	0	0	0	0	0	0	0	0	1	0	17	0	1	1	0	0	130	5	30	0	73	440	48	0	44	0	15	0	182	26	0	0	0	0	0	0	0	11	0	2	0	0	0	132	3	0	0	0	0	0	0	0	23	2	0	0	1	0	1	0	3	0	8	17	0	3	0	0	8	6	0	0	125	4	0	2	0	21	29	4	0	0	6	0	9	0	252	5	7	0	0	0	0	19	4	9	2	0	1	2	0	0	3	10	27	0	16	9	18	1	0	1	0	1	2	0	11	60	5	0	4	6	2	35	0	5	0	0	0	0	1	0	5	5	5	0	0	0	1	0	0	0	0	0	0	0	9	10	0	0	2	0	0	0	0	0	26	0	1	9	0	3	0	0	0	0
459-2-30min	0	0	0	0	0	0	0	0	10	0	16	0	0	1	0	0	113	2	35	0	100	664	80	0	61	0	24	0	77	33	0	0	0	0	0	0	0	13	0	0	0	0	0	381	0	0	0	0	0	0	0	0	9	1	3	0	0	4	0	0	5	0	5	4	0	1	0	0	0	0	3	0	38	5	0	1	0	26	10	0	0	0	1	0	4	0	85	1	0	0	0	0	0	5	0	3	0	0	0	1	0	1	0	3	12	0	1	0	3	0	0	2	0	1	0	1	4	96	1	0	1	7	0	13	0	6	0	0	0	0	2	0	7	0	8	0	0	0	3	0	0	0	0	0	0	0	3	5	0	0	6	0	0	0	0	0	10	0	0	4	0	2	0	0	0	0
459-2-90min	0	0	0	0	0	0	0	0	7	0	24	0	1	0	0	0	94	2	14	0	61	464	49	0	77	0	20	0	169	30	0	0	0	0	0	0	0	43	0	1	0	0	0	337	1	0	0	0	0	0	0	0	8	0	0	0	0	9	3	0	3	0	0	11	0	1	0	0	2	7	1	0	49	3	0	0	0	25	22	0	0	0	5	0	5	0	157	1	3	0	0	0	0	20	4	7	0	0	1	0	0	0	2	4	12	0	5	3	8	1	0	3	2	0	4	3	13	126	4	0	3	12	0	16	0	15	0	0	0	0	1	0	6	3	10	0	0	0	2	0	0	0	0	0	0	0	2	6	0	0	6	0	0	0	0	0	1	0	0	11	0	2	0	0	0	0
461-2-120min	0	0	0	0	0	0	0	0	2	0	22	0	0	0	0	0	33	18	19	0	68	366	88	0	2	0	13	0	226	20	0	0	0	0	0	0	0	3	0	5	0	0	0	117	1	0	0	0	0	6	0	2	24	0	0	0	1	1	1	1	2	0	0	1	1	0	0	0	21	0	0	0	182	22	0	10	0	7	36	0	5	1	9	0	6	0	278	0	7	0	0	0	0	8	4	23	2	0	0	4	0	6	1	12	38	0	8	10	12	3	0	0	1	1	5	4	6	46	3	0	35	8	0	29	8	2	0	0	0	0	0	0	24	6	4	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	6	0	0	0	0	0	47	0	2	19	0	2	0	0	0	0
